Order ID,Order Date,Customer ID,Product ID,Quantity
DQR-83450-649,02/11/2023,32177-12524-RO,E-M-0.5,1
NLI-67676-723,24/04/2025,01035-70465-UO,R-M-1,2
PJB-15659-994,13/11/2020,39457-62611-YK,L-D-2.5,4
ESR-54367-595,10/09/2020,35099-13971-JI,E-D-0.5,3
MRM-66909-843,30/07/2024,32562-55185-DQ,E-L-2.5,1
KSC-63107-921,24/02/2024,22305-40299-CY,E-L-0.2,3
DRG-90472-484,15/12/2020,01338-83217-GV,L-D-1,5
HOY-29072-990,16/08/2019,03384-62101-IY,E-L-0.2,2
UIE-94100-945,21/06/2020,14103-58987-ZU,A-D-0.2,2
FOJ-52494-832,14/09/2019,69207-93422-CQ,R-L-0.5,5
WTN-85915-788,12/03/2021,38978-59582-JP,E-M-0.5,2
UFZ-24348-219,07/09/2019,27930-59250-JT,L-M-2.5,3
AQA-65376-993,25/07/2023,93417-12322-YB,R-L-2.5,3
YQT-90092-488,05/07/2019,48497-29281-FE,L-M-0.2,4
VLX-27421-870,08/12/2020,99978-56910-BN,L-M-0.5,4
AJW-50841-792,30/12/2019,25473-43727-BY,E-D-1,4
FFG-59312-500,04/07/2020,22725-79522-GP,R-L-2.5,5
AXR-43669-135,18/01/2019,08360-19442-GB,E-M-2.5,4
MTA-30492-391,12/07/2022,26822-19510-SD,E-L-1,2
SHW-64660-776,26/10/2023,38387-64959-WW,E-D-2.5,2
CKV-12460-752,01/02/2023,29102-40100-TZ,E-L-0.5,5
XJC-22796-787,09/05/2019,15451-65859-BG,L-D-2.5,3
AUE-66341-338,02/09/2022,66798-70928-GJ,E-M-2.5,2
ZMW-90287-989,10/12/2022,04947-41413-JP,R-M-0.5,3
GNP-61094-818,25/05/2025,78226-97287-JI,A-D-1,2
ZLS-31170-668,18/03/2024,18723-54628-XU,A-M-0.2,4
YXS-65328-649,06/06/2021,50810-73389-JZ,E-L-1,1
NFA-03411-746,08/02/2020,07476-13102-NJ,A-L-0.5,2
WDF-92085-450,27/02/2020,34546-70516-LR,R-M-0.5,5
FTV-77095-168,08/04/2021,66708-26678-QK,L-L-0.5,6
WWU-88158-705,23/06/2022,61954-61462-RJ,R-M-2.5,2
OKQ-92020-393,25/05/2024,88420-46464-XE,L-D-2.5,1
FNV-95135-798,03/04/2019,08909-77713-CG,L-D-1,5
LSW-45796-743,01/10/2023,24155-79322-EQ,E-D-2.5,5
ZIK-32858-968,23/07/2023,98661-69719-VI,L-M-2.5,5
BEF-48228-618,08/12/2023,76664-37050-DT,A-M-2.5,2
XNJ-82097-119,27/06/2025,77408-43873-RS,R-D-0.2,2
ICM-25129-191,23/09/2021,35256-12529-FT,A-L-2.5,3
YRM-82636-743,11/10/2019,14797-35530-HY,R-D-0.5,2
LIS-96202-702,07/06/2020,72028-63343-SU,L-D-2.5,4
VTJ-47511-275,08/01/2022,44932-34838-RM,R-D-0.2,1
PAD-16746-183,19/07/2025,22349-47389-GY,E-L-1,1
JRI-42578-315,03/09/2020,73759-17258-KA,R-D-0.5,3
YQA-32486-758,16/08/2023,42466-87067-DT,L-M-2.5,2
QUV-43811-597,26/11/2020,46818-20198-GB,R-D-0.5,2
GTW-91436-368,09/03/2022,54004-04664-AA,A-L-1,2
VUC-72395-865,07/10/2021,13321-57602-GK,A-D-0.5,6
BCA-33814-770,26/07/2022,86504-96610-BH,L-M-0.5,2
MHA-14085-921,18/05/2020,71845-97930-ME,E-L-0.5,3
FRH-55710-927,23/04/2025,37445-17791-NQ,L-L-0.2,1
OSN-68329-583,29/03/2020,02002-98725-CH,E-D-0.2,4
NOY-99738-977,29/09/2019,82872-34456-LJ,R-L-2.5,2
XYL-13443-447,22/02/2022,19409-40652-EC,R-L-2.5,1
UFY-33172-657,30/06/2024,76462-47395-QF,E-L-0.2,1
MUR-22504-243,24/02/2021,57611-05522-ST,R-D-2.5,3
HXC-34417-346,04/01/2021,67388-17544-XX,L-L-2.5,1
ZCH-34750-447,01/06/2024,03990-21586-MQ,E-D-0.2,2
LWS-31512-191,06/10/2021,ORPHAN-CUST-ID,L-D-0.2,1
BOS-85425-223,21/09/2020,73342-18763-UW,L-M-0.5,1
LWQ-90171-419,11/12/2022,62979-53167-ML,L-D-0.5,1
DEV-55975-133,24/10/2019,73564-98204-EY,L-L-1,5
IVJ-28055-796,17/03/2025,04921-85445-SL,E-L-0.2,3
XXI-69872-629,18/01/2025,73342-18763-UW,A-M-0.5,5
SNL-83703-516,04/01/2022,57976-33535-WK,L-M-2.5,3
PZH-11510-717,02/10/2024,40946-22090-FP,R-M-2.5,4
DLX-01059-899,06/01/2020,74940-09646-MU,R-L-1,5
UOM-71431-481,26/03/2022,65732-22589-OW,R-D-2.5,1
SJB-67363-304,28/08/2023,58816-74064-TF,L-D-1,3
AXM-62280-224,14/06/2024,13694-25001-LX,A-L-1,4
LDE-63586-605,23/06/2022,90985-89807-RW,L-M-1,5
GQR-12490-152,14/03/2019,22832-98538-RB,R-L-0.2,1
VHX-58959-859,04/09/2024,70995-17751-PN,A-L-0.5,3
JOQ-10570-145,16/12/2022,11513-19816-IJ,E-M-0.2,2
PSA-14762-160,22/08/2023,70995-17751-PN,A-M-1,2
YZA-25234-630,13/05/2022,89757-51438-HX,E-D-0.2,2
XWW-67244-508,05/06/2019,21565-13068-SH,L-D-0.2,5
QIU-51041-854,12/04/2020,22725-79522-GP,R-L-0.5,3
KQA-99896-496,24/03/2024,58916-61837-QH,R-M-2.5,5
OGO-46533-476,13/12/2020,14797-35530-HY,E-M-1,4
DLC-16405-873,29/11/2019,44932-34838-RM,A-D-0.5,3
TOB-44718-547,19/06/2021,51432-27169-KN,R-M-0.2,2
CXD-74176-600,07/04/2019,70624-19112-AO,E-L-0.5,4
ELI-15443-794,19/09/2022,57192-13428-PL,L-M-0.5,1
JDV-30529-916,19/04/2021,57690-87912-ID,R-D-0.5,4
OJQ-12363-499,19/08/2019,39919-06540-ZI,E-D-2.5,5
XAI-15075-461,09/02/2025,10728-17633-ST,R-M-0.2,1
ZRJ-23759-154,16/05/2025,34317-87258-HQ,R-M-1,3
RDY-84919-937,10/02/2019,55915-19477-MK,A-D-0.5,3
FMC-17948-447,10/03/2019,82246-82543-DW,A-L-0.5,5
VVA-75213-292,29/07/2022,91467-89445-WS,A-D-2.5,2
AQT-38686-403,28/09/2020,92793-68332-NR,L-L-1,1
LFX-78206-979,15/06/2024,86517-88093-TS,E-M-2.5,5
VEB-86674-895,10/02/2021,43155-71724-XP,L-D-0.5,1
YZN-42514-225,23/04/2020,47256-35101-RV,A-L-1,2
IEB-10026-156,19/04/2020,04540-43685-DV,L-D-0.2,1
BTJ-47285-965,22/04/2019,21134-81676-FR,E-M-1,2
CGA-62685-923,05/06/2023,48389-71976-JB,R-D-0.2,1
JCT-68034-927,24/07/2025,81385-21757-WV,L-L-1,2
CFR-30715-274,06/09/2024,83731-53280-YC,A-L-2.5,1
XQR-25635-327,11/04/2022,99643-51048-IQ,E-L-0.2,3
NIK-69075-241,15/01/2021,77421-46059-RY,A-M-1,3
PVN-29077-883,17/02/2019,22948-65908-VV,R-M-2.5,4
RTO-10010-132,27/12/2021,84057-45461-AH,R-L-2.5,4
TFY-52090-386,13/10/2019,08613-17327-XT,E-L-0.5,2
FNL-74075-935,14/02/2020,48392-32021-EC,L-D-0.2,5
XRS-19221-108,26/01/2024,25181-97933-UX,E-L-1,1
IDN-39688-378,07/07/2020,63301-12583-RP,R-M-0.5,3
FHK-12026-613,19/01/2021,04947-41413-JP,L-M-0.2,2
KBC-73187-299,18/08/2021,33000-22405-LO,L-D-1,3
QSF-55127-311,30/11/2023,84260-39432-ML,R-M-2.5,1
FBI-83117-487,16/07/2021,12398-32646-AS,A-L-2.5,5
IXA-84094-782,22/12/2022,48727-22681-BZ,E-M-0.2,1
MML-31318-298,12/09/2019,76730-63769-ND,E-D-0.2,5
CRZ-74194-893,19/07/2021,52151-75971-YY,A-M-2.5,4
HRP-50795-911,08/10/2019,09668-23340-IC,A-L-2.5,1
BSR-31509-733,21/05/2025,39528-19971-OR,L-L-0.2,2
TKJ-47098-190,06/01/2020,07095-81281-NJ,R-D-0.2,3
ZIA-37203-874,23/06/2024,16880-78077-FB,A-M-2.5,1
NWW-51106-457,10/09/2023,62923-29397-KX,A-D-0.5,2
PDV-18252-164,17/07/2020,39652-20484-RV,A-D-0.2,5
WTV-24996-658,23/10/2020,57837-15577-YK,E-D-2.5,3
FRG-87076-371,23/01/2025,83895-90735-XH,R-L-0.2,3
GSZ-76221-501,07/02/2023,75977-30364-AY,A-D-0.5,2
SFX-58310-786,14/04/2025,28476-04082-GR,A-M-0.5,2
GNM-50742-560,19/06/2019,04666-71569-RI,R-L-1,2
XGF-53149-334,26/10/2020,73018-51262-RG,A-D-0.5,5
EHI-16963-342,23/02/2024,91654-79216-IC,L-M-0.5,1
URV-76900-235,13/12/2022,57611-05522-ST,E-M-1,5
QLH-49042-579,04/02/2019,10637-45522-ID,L-M-0.5,3
TEO-68573-963,23/07/2019,84260-39432-ML,R-L-0.2,1
NAN-42859-960,09/10/2021,50924-94200-SQ,R-M-2.5,3
IWQ-69859-347,14/12/2020,94022-40983-LE,E-M-2.5,1
QHL-27188-431,28/09/2019,75443-07820-DZ,L-L-0.5,2
BWK-39400-446,12/09/2019,61302-06948-EH,L-D-0.5,4
ZRW-63464-706,27/04/2022,72320-29738-EB,R-L-0.5,4
EKQ-52626-285,08/03/2022,00539-42510-RY,R-M-0.5,2
VSN-14516-360,09/03/2025,53414-73391-CR,A-L-1,-1
UVF-59322-459,25/07/2019,53971-49906-PZ,E-L-2.5,6
QUI-61417-119,10/06/2022,75716-12782-SS,L-D-0.5,2
JQS-23017-320,18/08/2020,93368-38126-EM,A-D-0.5,5
HEL-86709-449,10/06/2022,86579-92122-OC,E-D-2.5,1
AAL-96226-533,12/03/2022,09667-09231-YM,E-L-2.5,4
INF-53957-891,27/12/2020,14264-41252-SL,A-M-0.2,4
RLG-83012-456,02/06/2020,19413-02045-CG,E-L-1,1
BKW-69806-499,17/04/2023,83537-35563-UF,R-M-0.2,4
SKA-73676-005,29/10/2020,36572-91896-PP,L-M-1,4
HWS-14037-483,04/01/2025,20145-12449-BQ,E-L-0.2,2
SIZ-15758-281,24/06/2025,64875-71224-UI,A-L-2.5,1
GLD-59848-135,09/06/2019,61600-55136-UM,A-D-0.5,5
EWS-89167-450,11/03/2019,26749-38072-RL,R-D-1,2
COQ-40702-123,11/09/2021,44938-31785-YZ,A-D-2.5,3
KXK-86249-301,19/04/2019,13324-78688-MI,R-D-1,1
QRI-94115-446,01/03/2024,08946-56610-IH,E-M-0.2,2
RPQ-75835-760,21/08/2020,35099-13971-JI,A-M-0.5,4
ALM-80762-974,23/03/2020,84045-66771-SL,A-L-0.5,3
GJP-99977-889,12/07/2023,80896-38819-DW,L-M-1,5
MUQ-98533-348,15/04/2020,91465-84526-IJ,A-M-2.5,5
PRO-90752-884,22/10/2020,15601-72020-RH,A-M-0.2,2
KZP-90750-131,08/03/2020,26314-66792-VP,E-L-2.5,5
VMT-10030-889,15/12/2021,87602-55754-VN,A-L-1,6
QAA-72078-523,27/03/2020,67953-79896-AC,L-L-1,2
GMF-53299-860,17/12/2022,11729-74102-XB,L-D-1,5
VQS-77603-707,16/01/2021,86991-53901-AT,A-L-0.5,2
ZMJ-51485-994,27/08/2019,03157-23165-UB,E-M-1,2
GKW-69697-876,18/05/2019,86768-91598-FA,R-D-0.2,1
EYM-37552-864,15/01/2022,64628-66923-YA,L-L-0.2,4
DFS-49954-707,21/12/2021,39019-13649-CL,E-D-0.2,5
CHU-71800-716,03/06/2019,09003-89770-JO,E-M-0.2,3
FCT-85426-140,17/06/2024,10248-53779-DT,E-L-2.5,5
FSE-48565-329,16/11/2024,61600-55136-UM,E-L-0.2,5
PKU-26166-126,13/07/2024,05754-41702-FG,R-L-0.2,1
VEA-31961-977,15/12/2021,51432-27169-KN,E-D-0.5,3
BTA-50145-371,03/04/2025,88992-49081-AT,E-D-0.5,5
FDK-68652-901,27/05/2021,36605-83052-WB,L-M-1,2
NOP-21394-646,23/05/2021,16982-35708-BZ,E-M-1,3
WAC-87121-769,27/12/2022,69305-10328-PZ,R-M-0.2,2
TRA-79507-007,16/12/2019,70089-27418-UJ,R-L-2.5,4
SUS-36546-458,07/12/2022,03010-30348-UA,R-D-0.2,3
PQA-80974-363,22/07/2023,64628-66923-YA,A-L-0.2,4
QKP-83142-299,09/07/2019,24876-60250-DH,E-M-2.5,5
ZZN-34786-211,11/02/2021,44220-00348-MB,E-L-0.2,4
MMR-82791-134,31/07/2019,15405-60469-TM,R-L-0.5,3
OMM-46382-309,04/01/2020,74126-88836-KA,E-L-0.5,5
LKB-73033-918,11/09/2021,73346-85564-JB,R-L-2.5,5
NQY-61539-391,08/01/2025,57145-31023-FK,L-M-1,1
KQP-37366-300,11/04/2019,77719-61352-CR,A-M-1,3
ITR-91060-854,26/11/2022,76263-95145-GJ,A-M-0.5,4
NAY-46090-658,17/02/2019,80541-38332-BP,R-D-1,4
BAL-42825-312,08/03/2021,47725-34771-FJ,R-L-2.5,1
WOQ-36015-429,25/09/2021,51427-89175-QJ,L-M-0.5,6
RKW-81145-984,11/03/2019,98661-69719-VI,L-L-1,3
TZD-67261-174,27/02/2020,01841-48191-NL,E-D-2.5,1
RYD-10486-264,13/05/2022,32562-55185-DQ,E-M-1,3
OPP-24950-693,10/04/2019,66794-66795-VW,L-L-0.2,2
LNE-18987-215,08/02/2022,22721-63196-UJ,L-D-0.5,1
YPB-27000-661,07/12/2023,62352-94756-QP,A-D-0.2,1
KKM-49167-794,22/08/2024,87223-37422-SK,L-M-0.5,5
DUV-12075-132,06/06/2022,62494-09113-RP,E-D-0.2,5
JTA-84857-623,30/10/2020,41899-00283-VK,R-D-2.5,5
SRJ-49314-968,14/05/2025,68367-12794-QD,L-M-1,3
XAE-19699-624,03/07/2023,87519-68847-ZG,R-L-0.5,2
TQD-19522-607,01/02/2024,72164-90254-EJ,L-M-1,4
FGH-93487-702,23/04/2025,46859-14212-FI,E-M-1,3
YYA-38496-701,14/09/2023,17688-64197-OV,E-L-0.2,1
MEX-29350-659,11/09/2020,02009-87294-SY,E-M-1,5
DKE-17667-224,20/12/2021,94447-35885-HK,A-M-2.5,4
KIO-56421-421,16/07/2021,22845-35182-YH,A-D-0.2,1
RXQ-22881-190,11/09/2019,46560-73885-PJ,L-D-0.2,2
BOF-33746-757,22/06/2023,20260-32948-EB,E-M-0.2,4
EMQ-84411-730,03/06/2025,22721-63196-UJ,A-L-2.5,1
FNA-29184-719,11/12/2023,37078-56703-AF,R-M-0.5,4
MCF-98327-535,22/06/2019,23187-65750-HZ,L-L-1,5
WIJ-99933-928,21/04/2020,27930-59250-JT,L-L-2.5,3
YSN-55732-853,29/10/2023,32038-81174-JF,E-D-1,5
NVG-31748-751,10/05/2019,46818-20198-GB,R-L-0.5,5
UQW-36283-845,01/07/2022,46431-09298-OU,L-D-0.2,2
END-86603-370,04/11/2020,51971-70393-QM,L-M-0.5,3
UYH-24977-409,17/12/2019,04713-57765-KR,A-L-2.5,2
EXY-21792-940,05/09/2020,23014-48364-QB,R-M-1,2
SOZ-36877-609,24/11/2022,73171-33001-FC,R-M-0.2,5
EIP-19142-462,06/09/2021,60973-72562-DQ,E-L-1,6
EVS-35123-541,17/10/2019,57690-87912-ID,A-D-0.5,5
OGJ-25866-170,26/04/2025,95342-88311-SF,A-D-0.2,4
RDP-38923-842,05/11/2024,96116-24737-LV,A-D-0.5,2
UQM-87338-774,07/09/2024,49401-45041-ZU,L-L-0.2,1
EPN-80913-754,12/02/2025,80454-42225-FT,A-L-0.2,5
UWT-23632-367,09/09/2021,84405-83364-DG,L-L-2.5,2
IRX-59256-644,08/12/2021,96446-62142-EN,A-D-0.2,3
PNL-23417-685,23/06/2025,29738-86305-ZU,L-M-2.5,5
MZD-36441-373,13/03/2025,08934-65581-ZI,E-D-2.5,4
OFL-58487-944,14/05/2024,66240-46962-IO,E-M-1,3
LHR-64398-823,18/02/2022,80541-38332-BP,L-D-0.2,3
DDK-35640-169,04/11/2023,06136-65250-PG,R-M-0.2,1
SGD-16603-534,28/09/2019,25754-33191-ZI,R-D-1,3
KWI-59900-321,25/02/2021,49667-96708-JL,E-M-2.5,1
MIB-66088-321,20/09/2024,52339-62654-GC,E-M-0.5,4
ICE-92351-162,20/03/2019,49894-06550-OQ,L-D-0.2,3
EWS-65117-558,27/05/2025,96544-91644-IT,R-D-0.2,4
SCS-67069-962,05/06/2020,21403-49423-PD,A-L-2.5,5
JRI-81828-669,13/01/2021,40560-18556-YE,R-D-0.2,3
AJT-34770-123,19/04/2024,32900-82606-BO,A-L-1,3
LVV-83375-205,03/03/2024,75977-30364-AY,E-M-1,3
IIA-58932-811,18/04/2020,55427-08059-DF,A-D-0.5,4
RPX-77058-564,06/05/2021,96434-50068-DZ,A-D-0.5,2
ZRY-14305-904,29/04/2024,27930-59250-JT,R-L-2.5,4
FQH-96951-449,29/10/2022,69577-67865-AB,R-L-1,0
SHP-55648-472,30/03/2019,46818-20198-GB,A-M-1,6
NLX-31631-767,08/01/2023,13694-25001-LX,R-M-0.2,3
JIC-55597-662,05/11/2024,67042-59293-AW,L-L-1,1
VKX-30905-874,02/12/2023,84074-28110-OV,L-M-0.2,1
ODE-64026-877,17/12/2024,29050-93691-TS,A-D-1,4
UVE-79020-273,21/05/2023,12190-25421-WM,A-L-1,4
LDI-87206-258,06/08/2021,50384-52703-LA,L-M-0.5,5
CDP-26146-670,03/06/2025,23187-65750-HZ,L-D-0.2,1
WCD-69943-989,12/12/2021,92926-08470-YS,E-D-0.2,1
NCR-67639-134,09/11/2022,10199-91662-YV,L-D-1,1
VSY-49765-863,30/10/2019,88420-46464-XE,E-D-0.2,3
WVX-86787-755,13/03/2023,09171-42203-EB,A-M-1,3
BMH-93297-853,06/08/2023,19413-02045-CG,L-L-0.5,2
KKU-81466-413,21/09/2022,01474-63436-TP,R-D-0.2,2
CGX-27602-926,19/12/2022,47386-50743-FG,E-D-0.2,2
MDM-36565-362,30/09/2019,10637-45522-ID,E-D-2.5,1
KMS-80111-395,18/01/2020,26822-19510-SD,L-D-0.2,4
UBD-84577-565,03/03/2023,37191-12203-MX,A-D-0.2,5
COJ-26439-679,16/07/2023,83553-51303-YH,E-M-0.5,1
IDE-19936-715,01/08/2024,58511-10548-ZU,E-L-0.5,2
INF-60352-325,17/02/2020,32038-81174-JF,E-L-0.5,5
NOM-21596-614,26/06/2023,15776-91507-GT,A-D-0.5,1
FRC-87411-761,31/05/2020,81810-15666-GD,E-D-0.2,3
LVV-85527-340,18/01/2019,55915-19477-MK,A-D-2.5,3
CXJ-10630-842,05/04/2022,96612-41722-VJ,R-D-2.5,4
UKC-51196-834,26/09/2020,37238-52421-JJ,A-L-0.5,1
VHX-19738-706,04/01/2020,07095-81281-NJ,R-D-2.5,2
WON-44780-989,05/06/2024,91460-04823-BX,L-D-0.5,2
DWB-89831-493,16/09/2019,72463-75685-MV,R-D-0.2,4
TLL-32393-655,10/12/2020,71891-51101-VQ,A-L-2.5,2
OQH-41863-232,11/01/2021,00888-74814-UZ,L-M-1,4
QHB-72344-867,02/01/2022,86561-91660-RB,A-M-0.5,2
OQR-23444-569,05/10/2023,98051-37183-SK,E-D-1,3
JKI-80311-785,26/01/2022,94022-69223-DP,A-L-0.2,1
RIU-02231-623,16/11/2021,25544-84179-QC,R-L-0.5,5
LEA-91653-124,13/01/2024,33851-47414-RG,R-L-0.2,4
BGZ-62741-279,26/10/2019,19017-95853-EK,L-L-0.2,4
NYN-32287-919,06/06/2025,70624-19112-AO,L-L-2.5,3
BSZ-76155-970,04/05/2021,48873-84433-PN,A-D-2.5,3
JKX-45632-861,26/12/2020,65867-87625-OQ,E-M-0.2,3
BTB-75429-208,15/09/2019,26005-22718-GJ,A-D-1,4
DQC-49518-610,25/12/2020,70089-27418-UJ,E-D-1,4
CVW-22476-349,10/12/2024,47493-68564-YM,E-L-2.5,3
UHR-51490-883,26/01/2019,51965-83579-XP,E-L-0.5,5
INT-99291-632,26/07/2020,22221-71106-JD,L-L-2.5,2
AXN-50578-805,07/03/2025,73240-17809-ZM,L-D-0.2,3
WBT-71592-154,24/08/2023,71364-35210-HS,R-M-0.2,5
OYU-25085-528,05/02/2021,10142-55267-YO,E-L-0.2,4
EDC-73343-662,06/04/2025,33269-10023-CO,E-L-1,5
XLA-59547-300,20/04/2024,29769-58478-MS,E-M-0.2,3
HKB-55632-405,23/01/2025,19017-95853-EK,E-D-2.5,4
MEL-70082-240,31/12/2019,93028-39342-GU,A-L-0.2,2
JHG-12285-370,31/12/2021,72233-08665-IP,E-M-0.5,3
KMH-35154-714,01/11/2019,69443-77665-QW,R-L-0.2,4
IAF-27055-592,30/01/2025,20708-65922-GG,R-D-0.2,3
MEK-85120-243,15/03/2022,06623-54610-HC,R-L-0.2,3
AGC-49079-957,29/06/2019,08934-65581-ZI,A-M-0.2,1
IQG-72488-380,19/08/2020,09667-09231-YM,R-L-0.2,3
YCP-38018-492,18/03/2025,41252-45992-VS,L-D-1,2
XRG-97858-284,10/05/2023,21141-12455-VB,L-L-0.5,5
FQL-71032-712,27/03/2019,30585-48726-BK,L-D-2.5,2
FIX-84010-648,28/11/2021,03010-30348-UA,E-M-2.5,1
PWD-41277-462,29/12/2022,86437-17399-FK,A-L-0.5,1
NEK-17717-436,22/03/2025,35058-04550-VC,R-M-0.5,3
ZSZ-54307-576,31/05/2025,67974-51920-NU,E-L-0.2,3
CTZ-34521-876,12/08/2022,25544-84179-QC,R-L-2.5,1
QAM-85776-745,21/10/2023,35367-50483-AR,L-D-0.2,5
VMN-39212-239,07/05/2025,54722-76431-EX,L-D-0.2,5
BMK-49520-383,03/12/2019,72233-08665-IP,R-L-0.2,3
IHK-89592-844,11/02/2023,85589-17020-CX,R-M-1,4
LTX-17781-597,25/08/2022,22832-98538-RB,R-L-0.2,3
CLZ-38783-270,03/02/2024,92753-50029-SD,E-L-0.5,3
YAC-50329-982,08/12/2020,75419-92838-TI,E-M-2.5,1
QPA-34356-727,20/05/2024,46681-78850-ZW,L-L-0.5,3
UWT-66149-246,27/01/2019,04776-34127-MX,R-M-1,5
PWI-71213-803,01/10/2020,17088-16989-PL,A-M-0.5,2
MQR-69130-318,03/02/2023,15380-76513-PS,E-M-1,1
VBC-45829-359,30/03/2024,05501-86351-NX,A-D-2.5,2
LIE-26810-535,19/08/2021,01304-59807-OB,R-D-1,2
YRN-18098-104,12/03/2019,57145-03803-ZL,L-L-1,1
IWQ-14401-365,18/04/2024,39181-35745-WH,E-M-1,2
MKP-87384-811,18/06/2021,06624-54037-BQ,E-L-2.5,5
FHY-65953-929,15/08/2022,00539-42510-RY,A-L-0.2,4
KTT-89355-610,25/04/2022,64481-42546-II,L-L-0.5,1
VCE-11383-883,26/08/2023,19409-40652-EC,L-L-1,1
ISQ-60587-120,17/11/2022,37997-75562-PI,L-L-0.5,3
AFH-41746-390,19/10/2023,42394-07234-AM,A-D-0.2,2
JSQ-58196-471,12/03/2023,29588-35679-RG,R-L-1,2
ROF-82023-675,09/10/2019,17920-95092-HG,R-M-1,1
KPO-94789-267,06/06/2023,27226-53717-SY,L-M-1,3
IOA-43581-795,19/06/2023,02002-98725-CH,E-L-0.5,4
DBR-83310-420,10/11/2019,83490-88357-LJ,L-L-2.5,1
HKC-16684-729,03/06/2025,17572-27091-AA,R-L-2.5,3
OCR-39953-239,09/03/2023,68412-11126-YJ,L-D-0.2,5
JHW-74554-805,26/11/2019,14103-58987-ZU,R-M-1,6
LHE-61387-477,19/10/2020,48553-69225-VX,R-L-0.5,1
UMV-95494-509,04/05/2024,81861-66046-SU,R-M-2.5,5
UXP-56496-915,25/09/2023,27493-46921-TZ,E-M-0.2,3
RBX-39772-982,13/05/2023,40768-49176-BL,E-M-0.2,4
XTO-95302-974,09/10/2024,66657-13066-XK,R-L-2.5,1
TNO-58419-972,23/10/2023,28932-49296-TM,E-L-0.5,4
OLK-18115-902,23/02/2019,67010-92988-CT,A-M-0.2,3
NNP-74203-459,04/12/2020,91181-19412-RQ,E-M-1,1
LPS-39089-432,24/04/2019,97655-45555-LI,R-D-1,5
SPH-61194-900,11/03/2023,89711-56688-GG,R-L-2.5,1
YLI-66078-730,02/05/2024,50245-73713-IY,R-M-2.5,5
SCC-34872-344,13/07/2024,51497-50894-WU,E-L-1,4
DMA-74340-100,25/08/2024,29738-86305-ZU,L-M-0.2,3
ANM-61603-757,08/04/2024,79857-78167-KO,R-M-2.5,1
KNH-66297-701,25/07/2025,96544-91644-IT,A-M-2.5,4
POC-52660-269,20/07/2025,98493-96315-EF,A-D-1,1
QCA-80280-676,18/10/2024,33000-22405-LO,E-D-0.5,4
OFW-18096-549,29/05/2023,99869-55718-UU,R-D-0.2,2
OFR-73769-864,09/06/2020,96089-35915-QB,R-D-0.5,4
BBJ-86672-380,26/11/2019,84340-73931-VV,R-L-2.5,5
CLW-93273-781,27/03/2023,36078-91009-WU,R-M-2.5,5
ZYT-23451-712,05/12/2023,44981-99666-XB,R-D-2.5,1
SWQ-53263-183,23/07/2021,23806-46781-OU,E-L-0.5,4
NNS-40745-904,12/11/2020,48464-99723-HK,A-L-0.2,1
BAS-34596-417,01/07/2024,62173-15287-CU,E-L-0.5,5
GQN-11867-364,05/11/2021,33284-98063-SE,A-D-0.2,4
SBC-95710-706,19/02/2020,85634-61759-ND,E-M-0.2,2
OYE-45942-339,18/11/2020,91244-64746-HK,E-D-2.5,3
YTY-96136-351,05/11/2023,13371-17901-QF,A-M-1,4
SZA-72960-187,25/06/2022,39582-35773-ZJ,L-L-1,3
NIZ-14741-656,16/09/2024,82246-82543-DW,L-M-2.5,0
FCF-83656-809,16/11/2019,16955-19876-JY,L-L-0.5,2
DEL-18906-991,14/04/2019,84916-79693-VH,A-M-2.5,1
ADC-10583-725,18/03/2020,16880-78077-FB,R-D-0.2,1
SLD-88619-792,23/07/2022,93046-67561-AY,E-D-0.5,3
PQQ-84216-883,06/06/2019,92599-58687-CS,L-D-2.5,2
HXX-29475-616,28/01/2024,12299-30914-NG,A-L-0.2,2
KEQ-13041-672,22/11/2019,86727-50014-CU,L-D-0.5,5
THM-11126-516,01/07/2024,18570-80998-ZS,R-M-0.2,3
SVV-33030-402,05/05/2021,23243-92649-RY,E-D-0.5,2
NKN-65669-944,20/12/2023,64988-20636-XQ,L-L-0.5,5
SSM-67144-973,09/05/2022,84466-22864-CE,E-D-2.5,4
LOP-28983-287,05/03/2025,34665-62561-AU,L-D-0.5,3
LJT-76616-570,25/07/2023,18366-65239-WF,R-D-2.5,2
XFH-93481-656,26/11/2024,76499-89100-JQ,A-D-2.5,2
AXP-60390-230,12/05/2024,90392-73338-BC,A-M-0.2,3
PGW-30042-893,23/07/2020,28699-16256-XV,R-L-1,4
UHM-66434-113,08/11/2023,49894-06550-OQ,L-M-0.5,2
XFY-30627-913,14/12/2022,48873-84433-PN,R-M-1,3
YTH-45829-381,12/07/2019,30381-64762-NG,R-M-1,5
DPY-83121-115,17/09/2019,33269-10023-CO,L-D-2.5,3
GPA-10143-428,25/09/2024,97005-25609-CQ,L-L-1,4
UNU-90652-238,16/10/2020,90533-82440-EE,L-M-1,5
HPY-97170-535,21/12/2023,77869-81373-AY,L-M-1,3
XWE-80112-248,18/12/2021,89711-56688-GG,A-L-1,5
WSI-95314-973,08/07/2025,86881-41559-OR,E-D-0.2,2
MXT-81530-503,24/05/2024,94022-40983-LE,R-D-0.5,4
YPT-95383-088,03/10/2021,43439-94003-DW,E-D-2.5,2
DNI-80053-554,20/11/2023,49231-44455-IC,R-M-0.2,5
RWV-27078-879,31/03/2020,86757-52367-ON,E-D-1,3
